title,description,source,date_of_publication,category,author,link
"White Louisiana Republican Allegedly Tells Black Democrat, 'Shut Up, Boy'",Louisiana state Senator Jay Morris is accused of making the racist statement during a contentious redistricting hearing on May 8.,newsone.com,2026-05-12,Civil Rights &Amp; Social Justice,,https://newsone.com/6860088/white-republican-jay-morris-shut-up-boy-black-democrat/
Trump Promises To Deploy An 'Election Integrity Army' During Midterms,Trump deploying an “Election Integrity Army” would only be to bolster his election fraud propaganda and intimidate voters during the midterms.,newsone.com,2026-05-12,Opinion,,https://newsone.com/6860021/trump-deploy-election-integrity-army-during-midterms/
Judge Finds DOGE Grant Cuts Were Discriminatory And Unconstitutional,"Under Elon Musk’s leadership, DOGE cut grants to several civil rights organizations and laid off hundreds of thousands of federal workers.",newsone.com,2026-05-12,News,,https://newsone.com/6860094/doge-grant-cuts-discriminatory-unconstitutional-elon-musk/
Cole Tomas Allen Pleads Not Guilty To Assassination Attempt On Trump,"Cole Tomas Allen was arraigned in federal court Monday, where he was represented by a federal public defender, pleading not guilty to four charges.",newsone.com,2026-05-11,Crime,,https://newsone.com/6859972/cole-tomas-allen-pleads-not-guilty-trump-assassination-attempt/
James Talarico Unveils Plan To Tackle The Black Maternal Mortality Crisis,"Talarico proposes sweeping maternal health plan to address racial disparities, including paid leave, expanded research, and healthcare access.",newsone.com,2026-05-11,Civil Rights &Amp; Social Justice,,https://newsone.com/6859986/james-talarico-unveils-plan-to-tackle-the-black-maternal-mortality-crisis/
An Ode To One Of The Best Moms To Ever Do It,"To celebrate Mother’s Day, I figured it’s only appropriate for me to break down why I truly have one of the best moms in the world.",newsone.com,2026-05-11,Family &Amp; Parenting,,https://newsone.com/6859987/mothers-day-joe-jurado-tribute-mom/
Black Alabama Residents Suffering Due To Trump Admin's Racist Policies,"Rural Black communities in Lowndes County, Alabama, are being exposed to raw sewage because of the Trump admin’s crackdown on DEI.",newsone.com,2026-05-11,Civil Rights &Amp; Social Justice,,https://newsone.com/6859931/black-residents-lowndes-county-alabama-sewage-wastewater/
Shreveport Just Buried 8 Children. America Still Isn't Listening,"Heartbroken community mourns eight children killed in a Shreveport mass shooting, raising calls for action on gun violence and mental health.",newsone.com,2026-05-11,Civil Rights &Amp; Social Justice,,https://newsone.com/6859958/shreveport-mass-shooting-children-funeral/
These Southern States Are Redistricting After Supreme Court Ruling,"By gutting the Voting Rights Act, the Supreme Court has essentially authorized the South to disenfranchise Black voters with Jim Crow maps.",newsone.com,2026-05-11,Civil Rights &Amp; Social Justice,,https://newsone.com/6859983/southern-states-redistricting-gerrymandering-supreme-court/
Howard University Students Didn’t Boo Muriel Bowser Because They’re Rude,Anybody pretending to be shocked has not been paying attention to the city Howard University students had to survive while earning their degrees.,newsone.com,2026-05-11,News,,https://newsone.com/6859950/howard-university-students-booed-muriel-bowser/
Caitlin Clark Was On Stage With Country Music Singer Morgan Wallen,Caitlin Clark is never beating the MAGA allegations because her actions show she is everything Black WNBA fans have accused her of being.,newsone.com,2026-05-11,Opinion,,https://newsone.com/6860012/caitlin-clark-morgan-wallen-racist-maga/
Le[e]gal Brief: The Voting Rights Act Was Gutted. What’s Next?,"Attorney Lee Merritt explains that while the Supreme Court’s Voting Rights Act ruling is a setback, it only marks the beginning of a new fight.",newsone.com,2026-05-11,Civil Rights &Amp; Social Justice,,https://newsone.com/6860020/voting-rights-act-gutted-supreme-court-lee-merritt/
The WNBA’s New CBA Is Changing The Math On Motherhood For Players,Players now receive new family-planning benefits that require fewer years of service and now extend to their partners and spouses.,newsone.com,2026-05-08,Opinion,,https://newsone.com/6859819/wnba-cba-changes-motherhood-players/
Trump Attacks Rachel Scott For Asking Him What We All Want To Know,"We should be particularly concerned about the trend of Trump and many in his administration bullying around members of the free press when they are asked relevant, substantive, journalistic questions.",newsone.com,2026-05-08,Opinion,,https://newsone.com/6859778/trump-attacks-rachel-scott-asking-questions/
Rep. Justin Pearson Cusses Out Tennessee State Trooper During Protest,"At this point in the series finale of the social experiment that is the United States of America, we all need to be like Justin Pearson.",newsone.com,2026-05-08,Civil Rights &Amp; Social Justice,,https://newsone.com/6859840/justin-pearson-cusses-out-tennessee-state-trooper/
Home Improvement Grants Are Helping Black Homeowners Build Wealth,Home improvement grants give homeowners access to upgrades they otherwise could not afford. Learn which programs are available and how to apply.,newsone.com,2026-05-08,Business &Amp; Economy,,https://newsone.com/6859494/home-improvement-grants-black-homeowners-wealth/
Virginia Supreme Court Strikes Down Democrats’ Redistricting Effort,Virginia’s ruling comes as several Red states have moved to redraw their maps in the wake of the Supreme Court gutting the Voting Rights Act.,newsone.com,2026-05-08,Opinion,,https://newsone.com/6859779/virginia-supreme-court-kills-democrat-redistricting-effort/
Ex-Cop Who Killed Casey Goodson Jr. Found Guilty Of Reckless Homicide,"Jason Meade was found guilty of reckless homicide as for the second time, jurors could not agree on the more serious charge of murder.",newsone.com,2026-05-08,Civil Rights &Amp; Social Justice,,https://newsone.com/6859753/cop-killed-casey-goodson-jr-guilty-reckless-homicide/
Raid On Louise Lucas Is Part Of Trump's Attack On Democracy,"From elected officials like Senator Lucas to poll workers, Trump and the GOP want to punish anyone seen as standing in their way of total domination.",newsone.com,2026-05-08,Opinion,,https://newsone.com/6859764/louise-lucas-raid-trump-attack-democracy/
Florida Offers Alternative To Non-Whitewashed AP Black History Course,This is yet another attempt by Florida “education” officials to make U.S. history more palatable to white people by lying about it.,newsone.com,2026-05-08,Civil Rights &Amp; Social Justice,,https://newsone.com/6859683/florida-black-history-course-not-whitewashed/
Black Father Of 8 Won't Face Charges After Killing Carjacker,Video footage of the attempted carjacking and subsequent shooting was obtained by Fox 4 and has since been making the rounds on social media.,newsone.com,2026-05-07,News,,https://newsone.com/6859659/black-father-kills-carjacker-no-charges/
How Contagious Is The Hantavirus?,"How contagious is hantavirus? Concerns are growing after the World Health Organization (WHO) announced on May 4 that it was monitoring a cluster of severe respiratory illnesses aboard a cruise ship called the MV Hondus. As of May 7, there were eight reported cases: five people have been confirmed to have hantavirus, and three others are suspected, […]",newsone.com,2026-05-07,Health,,https://newsone.com/6859616/how-contagious-is-the-hantavirus/
Charlotte Mayor Vi Lyles Announces Early Resignation,"Mayor Vi Lyles, Charlotte’s second-longest serving mayor and the first Black woman to serve as the city’s mayor, was reelected only six months ago.",newsone.com,2026-05-07,Politics,,https://newsone.com/6859668/charlotte-mayor-vi-lyles-announces-early-resignation/
Federal Judge Unseals Jeffrey Epstein's Alleged Suicide Note,"The suicide note was sealed as part of the evidence related to the murder trial of Jeffrey Epstein’s cellmate, Nicholas Tartaglione.",newsone.com,2026-05-07,News,,https://newsone.com/6859685/jeffrey-epstein-alleged-suicide-note-unsealed-judge/
Tennessee Map Eliminates State’s Only Majority Black District,Several Tennessee Republicans could be seen laughing at people who were protesting against the disenfranchisement of Black voters.,newsone.com,2026-05-07,Opinion,,https://newsone.com/6859706/tennessee-redistricting-eliminates-majority-black-district/
Everything You Need To Know About The 2026 WNBA Season,"Before the 30th WNBA season kicks off, here is everything you need to know about the teams and players continuing to usher in a new era!",newsone.com,2026-05-07,Entertainment,,https://newsone.com/6859552/wnba-2026-season-guide-everything-you-need-to-know/
NYPD Captain Reassigned After Calling Zohran Mamdani 'An Embarrassment',Capt. James Wilson was captured on video disparaging Mayor Zohran Mamdani while working an anti-immigration enforcement protest in Brooklyn.,newsone.com,2026-05-07,News,,https://newsone.com/6859564/nypd-captain-reassigned-mayor-zohran-mamdani/
DOJ Appeals To SCOTUS In Attempt Free Trump Of E. Jean Carroll Verdict,The DOJ is asking the court to change the rules so that it’s unlawful to sue Trump in the first place — something a totally innocent man would do.,newsone.com,2026-05-07,Opinion,,https://newsone.com/6859575/donald-trump-e-jean-carroll-doj-scotus/
Who Is L. Louise Lucas? The Virginia Lawmaker Now At The Center Of An FBI Probe,FBI searches Virginia state senator’s businesses amid corruption probe; senator calls it political persecution.,newsone.com,2026-05-07,Nation,,https://newsone.com/6859596/who-is-l-louise-lucas-the-virginia-lawmaker-fbi-probe/
White CEO Says 'Tax The Rich' Is A 'Racial Slur' For The Wealthy,"Steven Roth, CEO of real estate giant Vornado, and Ken Griffin, CEO of Citadel LLC, are two of NYC’s richest white men, and they feel oppressed.",newsone.com,2026-05-07,Civil Rights &Amp; Social Justice,,https://newsone.com/6859587/white-man-tax-the-rich-racist-slur-mamdani/
The Silent Struggle Of Black Family Caregivers,"Black family caregivers face many challenges including a vital need for support, and it is a battle that should no be silent.",newsone.com,2026-05-06,Family &Amp; Parenting,,https://newsone.com/6859471/silent-struggle-black-family-caregivers/
Stefon Diggs Assault Trial: Former NFL Star Found Not Guilty Of Assault,"Former NFL star Stefon Diggs faces an assault trial over an alleged attack on his private chef, the defense claims a lack of evidence.",newsone.com,2026-05-06,Crime,,https://newsone.com/6859189/stefon-diggs-trial-updates/
"White House Shares Unfunny, Corny Cinco De Mayo Post On X",White House staff put the extra mayo in Cinco de Mayo by posting an AI-generated image of Democratic Party leaders Sen. Chuck Schumer and Rep. Hakeem Jeffries in sombreros.,newsone.com,2026-05-06,Opinion,,https://newsone.com/6859463/white-house-cinco-de-mayo-post-racist-xenophobic/
Trump's Revenge Exacted During Indiana's Elections Tuesday,"Apparently, President Donald Trump’s endorsement carries more weight than state legislators doing what their constituents want in Indiana.",newsone.com,2026-05-06,Opinion,,https://newsone.com/6859496/trump-revenge-indiana-redistricting-primary-election/
Tennessee Reveals New Map Eliminating Majority-Black District,"The new map would divide Shelby County, Tennessee’s lone majority-Black district that includes the city of Memphis, into three separate districts.",newsone.com,2026-05-06,Opinion,,https://newsone.com/6859511/tennessee-redistricting-map-mempis-shelby-county/
The Trump Administration Wants White Men To Be Oppressed So Badly,"The EEOC has filed a lawsuit against the New York Times, claiming a white man was denied a job with the publication because of reverse racism.",newsone.com,2026-05-06,Civil Rights &Amp; Social Justice,,https://newsone.com/6859507/trump-eeoc-lawsuit-new-york-times-reverse-racism/
Tom Homan Is Really Mad New York Doesn't Hate Undocumented Migrants,"Once again, a Trump official is upset that laws are being passed granting recourse to people who have had their civil rights violated by the administration.",newsone.com,2026-05-06,Civil Rights &Amp; Social Justice,,https://newsone.com/6859527/tom-homan-nyc-undocumented-migrants/
NewsOne Crossword May 6th,,newsone.com,2026-05-06,Crossword Puzzles,,https://newsone.com/6859528/newsone-crossword-may-6th/
Iran Threatens Retaliation Against Ships Passing Through Strait Of Hormuz,Iran’s threat comes after President Donald Trump said U.S. military ships would escort ships through the blockaded Strait of Hormuz.,newsone.com,2026-05-05,Politics,,https://newsone.com/6859295/iran-threatens-ships-strait-of-hormuz/
Justin Pearson Fights For Environmental Justice And Community In Memphis,State Rep. Justin Pearson speaks on why he’s running for Congress and why he’s fighting against xAI on behalf of Tennessee citizens.,newsone.com,2026-05-05,Life Liberty And The Pursuit Of Happiness,,https://newsone.com/6859301/justin-pearson-environmental-justice-memphis-community/
Trump's Approval Ratings Continue To Fall On Every Issue,"Trump’s overall approval now stands at 37%, which is only a small drop from where the same poll had the president’s approval in February, which was 39%.",newsone.com,2026-05-05,Opinion,,https://newsone.com/6859183/trump-approval-ratings-continue-fall-every-issue/
'It's Just Amazing!': Visitors Rave About The Obama Presidential Center,"Obama’s new presidential center is set to open, wowing early visitors with its inspiring vision and interactive exhibits.",newsone.com,2026-05-05,Nation,,https://newsone.com/6859310/obama-presidential-center-chicago/
Supreme Court Justices Alito And Jackson Debate Voting Rights Decision,The argument centered on the Supreme Court’s decision to bypass a traditional waiting period before a ruling is formalized.,newsone.com,2026-05-05,Politics,,https://newsone.com/6859353/scotus-justices-alito-jackson-debate-voting-rights-decision/
Reclaiming Our Safety From The Crisis Of Black Femicide,What’s happening to Black women across the country shows us a reality where “protection” is usually just a promise on a piece of paper.,newsone.com,2026-05-05,Crime,,https://newsone.com/6859364/black-femicide-black-women-dying-united-states/
"WNBA: Free Raven Johnson, Or At Least Protect Her","In this column, Nicole A. Childers discusses why it’s incumbent on the WNBA and the Indiana Fever to protect its Black players.",newsone.com,2026-05-05,Opinion,,https://newsone.com/6859373/wnba-raven-johnson-indiana-fever-caitlin-clark/
Why Does Donald Trump Keep Beefing With The Pope? It’s His Job,"Most recently, the president of people who put big wheels on little trucks accused Pope Leo of “endangering a lot of Catholics” because “he thinks it’s fine for Iran to have a nuclear weapon.”",newsone.com,2026-05-05,Opinion,,https://newsone.com/6859382/antichrist-donald-trump-beef-with-pope-leo/
Indiana Primary Elections Set To Be A Test Of Trump’s Influence,President Trump is seeking revenge against several Indiana state Senators who voted against the redistricting effort he advocated for last year.,newsone.com,2026-05-05,Politics,,https://newsone.com/6859396/indiana-primary-indiana-redistricting-trump-influence/
SNL Recruits Aziz Ansari To Hilariously Roast Kash Patel,"After Colin Jost’s version of Pete Hegseth introduced Ansari’s version of Patel, Ansari began nailing Patel’s wide-eyed stare into the camera.",newsone.com,2026-05-04,Entertainment,,https://newsone.com/6859242/kash-patel-aziz-ansari-saturday-night-live/
Why Are Foreclosures Rising? And Who's Being Hit The Hardest?,"U.S. foreclosure rates rise as housing costs strain homeowners, impacting recent buyers, lower-income groups, and those with variable mortgages.",newsone.com,2026-05-04,Business &Amp; Economy,,https://newsone.com/6859222/why-are-us-foreclosures-rising-and-whos-being-hit-the-hardest/
A Houston Mother Humiliated Her Son For Hurting A Cat,"This looks less like discipline and more like an insecure parent turning punishment into theater, possibly reenacting the kind of more private humiliation once done to her .",newsone.com,2026-05-04,Family &Amp; Parenting,,https://newsone.com/6859219/sunshine-burton-houston-son-smash-ps5/
US Supreme Court Pauses Lower Court Ruling On Abortion Pill Mail Ban,The case against Mifepristone is one of several moving through the 5th Circuit Court at the behest of anti-abortion rights groups and conservatives.,newsone.com,2026-05-04,Civil Rights &Amp; Social Justice,,https://newsone.com/6859216/us-supreme-court-pauses-abortion-pill-mail-ban/
Le[e]gal Brief: Does The Government Have The Right To Access Your Data?,"The Supreme Court is currently hearing a case regarding “geofence warrants,” which allow the government to access your data without telling you.",newsone.com,2026-05-04,Civil Rights &Amp; Social Justice,,https://newsone.com/6859181/leegal-brief-lee-merritt-goverment-access-data/
SCSU Students Said No To A Racist Politician For Commencement Speech,South Carolina State University invited Lt. Gov. Pamela Evette to deliver the spring commencement address. Students objected loudly and publicly.,newsone.com,2026-05-04,News,,https://newsone.com/6859184/south-carolina-state-pamela-evette-commencement/
Trump Makes Rudy Giuliani's Hospitalization All About Himself,"Trump needs to stop pretending he’s not the one who ruined Giuliani’s life, beginning when Giuliana decided to lead Trump’s legal team.",newsone.com,2026-05-04,Opinion,,https://newsone.com/6859162/rudy-giuliani-hospitalized-donald-trump/
Spirit Airlines Has Shut Down. Where Y'all Gonna Fight Now?,"So, with Spirit going away, which airline is going to step up and be the new Waffle House of the friendly skies?",newsone.com,2026-05-02,News,,https://newsone.com/6859101/spirit-airlines-shut-down-fight-club/
