bootstrap_iter,pooled_f1_supervised,pooled_f1_hybrid_soft_cv,pooled_f1_diff,pooled_kappa_supervised,pooled_kappa_hybrid_soft_cv,pooled_kappa_diff
3031,0.342872520587042,0.2645904836262011,0.0782820369608409,0.3209100073943133,0.2264976479760495,0.09441235941826381
3032,0.23569847291892834,0.26473727119086293,-0.02903879827193459,0.211861237248548,0.22181929340348577,-0.009958056154937778
3033,0.3206156840750186,0.2567152624338543,0.06390042164116433,0.297011853152371,0.20872720350479612,0.08828464964757488
3034,0.28342329961062684,0.25147988657927745,0.0319434130313494,0.2594444945895844,0.21088576891569127,0.04855872567389313
3035,0.3097066587043876,0.25684044702078374,0.05286621168360389,0.284419249745695,0.21533649069980543,0.06908275904588956
3036,0.33585027491340713,0.24443399144262606,0.09141628347078107,0.3112914936264717,0.19914758658712117,0.11214390703935051
3037,0.3203347012309418,0.2571737637109579,0.06316093751998392,0.2981017681561461,0.21420000451133342,0.08390176364481267
3038,0.3371940122249343,0.2830325067876024,0.05416150543733189,0.31203286235531635,0.23976461609057684,0.07226824626473952
3039,0.34467489101609805,0.24892016232479539,0.09575472869130267,0.3211023164353671,0.20475324645534207,0.116349069980025
3040,0.35252332444811074,0.30318071969518035,0.0493426047529304,0.3277797107985625,0.2601110247831061,0.06766868601545639
3041,0.31024533391896925,0.25542725433081076,0.054818079588158486,0.2877731052856631,0.2140182283108787,0.07375487697478439
3042,0.3105692327886641,0.25936627429238995,0.051202958496274154,0.28587371393295397,0.21593397135169612,0.06993974258125785
3043,0.2918534203282901,0.2764773621107581,0.015376058217532018,0.268325222592459,0.23487244136484048,0.03345278122761852
3044,0.2680334867691847,0.2788766807461431,-0.010843193976958376,0.24254603476021586,0.24001417963853525,0.0025318551216806096
3045,0.2945382747597206,0.22284536595698884,0.07169290880273177,0.27256727906807743,0.17874062356774414,0.09382665550033328
3046,0.29445823956404305,0.24562836461930648,0.04882987494473656,0.2686141056331554,0.20268244290364368,0.06593166272951173
3047,0.32944379969076665,0.2729809001825983,0.05646289950816835,0.3045203880490355,0.23040720420329353,0.07411318384574195
3048,0.34325300144422516,0.307853338145596,0.03539966329862915,0.3185623631671451,0.26616156328723983,0.05240079987990526
3049,0.2727735217467009,0.2507875482491021,0.021985973497598787,0.2510825067898696,0.21047769984626008,0.04060480694360952
3050,0.3420557489678598,0.25689689269059146,0.08515885627726832,0.31891515599409925,0.21467598347176492,0.10423917252233433
3051,0.303189124680761,0.2431167776393794,0.06007234704138159,0.27963041848493175,0.2013942592831515,0.07823615920178026
3052,0.3093294917395755,0.23791004857742232,0.0714194431621532,0.28824286053816917,0.19683979135380875,0.09140306918436042
3053,0.3233299134268247,0.26129629046185676,0.06203362296496795,0.3015865926314262,0.22189203979575706,0.07969455283566912
3054,0.2580663963440248,0.20849708752408494,0.049569308819939845,0.2341230893986948,0.1657532600101053,0.06836982938858951
3055,0.29741824864689254,0.26116618874611763,0.0362520599007749,0.27015667305013774,0.2149024962215874,0.05525417682855033
3056,0.3012934426466326,0.23730071531320246,0.06399272733343014,0.27849945126250003,0.19777277242656868,0.08072667883593135
3057,0.27364846978735025,0.2562771794758404,0.017371290311509857,0.24814026364045225,0.2131142071300465,0.035026056510405745
3058,0.27454078189004083,0.2635759360990042,0.010964845791036626,0.24860019669220929,0.22588506219147725,0.022715134500732037
3059,0.3090157729800815,0.24204195547882534,0.06697381750125614,0.2869183434838912,0.20569173604010849,0.08122660744378274
3060,0.3005821434061096,0.23018918572416336,0.07039295768194626,0.2753398259970208,0.1845957867281564,0.09074403926886437
3061,0.3081919699313808,0.26713744116932336,0.04105452876205745,0.28534367801265553,0.22640174585833872,0.05894193215431681
3062,0.33146445733842,0.28968441854318416,0.04178003879523584,0.30578910464510184,0.24553243709708608,0.06025666754801576
3063,0.33873758044177077,0.29641226987023844,0.042325310571532326,0.31759658165992777,0.2566944923607397,0.060902089299188056
3064,0.3089741329837017,0.26067905366999683,0.04829507931370486,0.2844725994201287,0.2140909960345153,0.07038160338561339
3065,0.34944115250621777,0.24698985661466458,0.10245129589155319,0.3256926444257443,0.20645004179732918,0.11924260262841513
3066,0.3098538428313634,0.2834043579229629,0.02644948490840049,0.2875481896320212,0.24546078235074162,0.042087407281279604
3067,0.31616193565206724,0.2746921276473876,0.04146980800467964,0.29220156079084525,0.23557178602408513,0.05662977476676012
3068,0.3349878938559465,0.26478008438704353,0.07020780946890298,0.31028837477759086,0.2210167913042022,0.08927158347338865
3069,0.2962671853132906,0.24349309644303024,0.05277408887026036,0.2703979306058791,0.198794845471073,0.07160308513480607
3070,0.3171611172959212,0.27606867260073675,0.04109244469518447,0.294849294126859,0.23416543377664095,0.060683860350218055
3071,0.3127036876641192,0.23407010281635054,0.07863358484776867,0.2891951111415776,0.19332086627111805,0.09587424487045954
3072,0.3111337097467929,0.24357541471984878,0.0675582950269441,0.29060482224447637,0.20452014334960322,0.08608467889487315
3073,0.31233980548184587,0.26340819736293297,0.048931608118912895,0.2903783072826074,0.22355608956653183,0.06682221771607555
3074,0.34010654433831744,0.27936658751359417,0.060739956824723274,0.3157373186981173,0.23397566700640285,0.08176165169171443
3075,0.31059773071099483,0.2479962353121258,0.06260149539886903,0.28690221646310377,0.20747139821504512,0.07943081824805864
3076,0.3520827703017433,0.287248578048638,0.06483419225310527,0.32856939565852716,0.24437991552424154,0.08418948013428562
3077,0.2561163037878724,0.2431665392278461,0.012949764560026333,0.23071872762578527,0.20012104954860097,0.030597678077184304
3078,0.31132330976118305,0.27091509731449664,0.04040821244668641,0.28668062690784757,0.22990677476563381,0.056773852142213754
3079,0.30127846844474077,0.23460998397343125,0.06666848447130952,0.2767356808567034,0.18789608016596093,0.08883960069074248
3080,0.31090182277753553,0.25533992392376936,0.05556189885376617,0.28887683340411296,0.21371413381381246,0.0751626995903005
3081,0.31280824430780974,0.33482603052829396,-0.022017786220484226,0.28743612589193207,0.2978473565094839,-0.010411230617551837
3082,0.3205151090926953,0.23894169884874633,0.08157341024394898,0.29644499664200274,0.19706723611439686,0.09937776052760589
3083,0.3382302655312578,0.29933419038381576,0.03889607514744203,0.3148215062034533,0.2602849344338866,0.054536571769566666
3084,0.32671884742901125,0.277336538246453,0.04938230918255826,0.3027464501118253,0.2318247751237862,0.07092167498803914
3085,0.31535536857614543,0.25735980051136664,0.05799556806477879,0.29306286458093533,0.21623085525627433,0.076832009324661
3086,0.2961668680391346,0.2658946507023593,0.03027221733677532,0.27362066746351366,0.22701215799116986,0.046608509472343795
3087,0.30049481773718567,0.29870237023853563,0.0017924474986500405,0.277909857498631,0.2622638537625809,0.01564600373605013
3088,0.3494657324178749,0.2942708955419828,0.05519483687589205,0.3251339648926145,0.2503837781114647,0.07475018678114975
3089,0.2932198164883373,0.28524716176633613,0.007972654722001149,0.2679789814399509,0.24572629220930348,0.022252689230647438
3090,0.28711138221031973,0.18851234720582263,0.0985990350044971,0.26421102370052796,0.14447084091054285,0.1197401827899851
3091,0.2958564666096539,0.2589724495682668,0.03688401704138711,0.2716900974953151,0.2207792491773229,0.0509108483179922
3092,0.3128743887301189,0.2709960258766416,0.04187836285347729,0.2865750529498116,0.22271630694876493,0.06385874600104668
3093,0.329284034057278,0.26693312816279186,0.062350905894486164,0.3046016496035504,0.22223751210860881,0.08236413749494159
3094,0.3068923957420814,0.25380967914812536,0.053082716593956025,0.2798863632395952,0.20868890094111797,0.07119746229847723
3095,0.30515255970124555,0.28009590074733276,0.02505665895391279,0.2802777490287366,0.24216852005421913,0.03810922897451746
3096,0.2877609714060877,0.2577723304610754,0.0299886409450123,0.26167601832733256,0.21813365782881405,0.043542360498518506
3097,0.3183823507881156,0.26052853623725003,0.05785381455086558,0.2967087602572719,0.22013428687897338,0.07657447337829851
3098,0.26827592658918725,0.2334750609451527,0.03480086564403456,0.24351555227561955,0.1922345426197355,0.05128100965588406
3099,0.34643668047011217,0.2669062947299779,0.07953038574013427,0.32240298201271916,0.22420689768232344,0.09819608433039573
3100,0.31236844856857504,0.27444379798185103,0.03792465058672401,0.2896897090112553,0.2322550471710566,0.057434661840198686
3101,0.32407823598934515,0.25574676104486294,0.06833147494448222,0.2980317722486698,0.21128293644354168,0.0867488358051281
3102,0.3128168584731752,0.2790468830472155,0.03376997542595972,0.28480635173077873,0.23286555262566078,0.05194079910511795
3103,0.34604633504946625,0.2711593559127849,0.07488697913668135,0.3200699058718818,0.22674258846780382,0.09332731740407796
3104,0.3170873265038432,0.2803737509313745,0.03671357557246868,0.29343754929070087,0.23679807862801724,0.05663947066268363
3105,0.3418611547285179,0.26042487827922167,0.08143627644929624,0.3195585961745838,0.21651349578459808,0.10304510038998574
3106,0.2974218149559774,0.23991999089323107,0.05750182406274634,0.2722867366065971,0.19638487074993852,0.07590186585665856
3107,0.3508589607990098,0.29272187623759577,0.05813708456141403,0.3265454649877191,0.2500604326843609,0.07648503230335818
3108,0.3175404811428796,0.2855763985102853,0.03196408263259426,0.2933624109376721,0.24302726423349247,0.050335146704179656
3109,0.3216793199606086,0.2554910803102286,0.06618823965038001,0.29771032020023713,0.21106849612924142,0.08664182407099572
3110,0.3162355504087694,0.245432121883963,0.0708034285248064,0.2925384612978251,0.20398278452869778,0.08855567676912734
3111,0.36362893807677743,0.2867832316303985,0.07684570644637895,0.3404092715372694,0.24540126345954577,0.09500800807772364
3112,0.3210104494240542,0.21783802792393633,0.10317242150011788,0.2982306090034483,0.1723693680148849,0.12586124098856338
3113,0.2701019467741479,0.2469650085615278,0.023136938212620084,0.2450338865489105,0.20079908172160088,0.044234804827309626
3114,0.30861736187817823,0.2344288925821485,0.07418846929602974,0.28106426289712516,0.18908547586276403,0.09197878703436113
3115,0.30901424273680034,0.2575852278078079,0.051429014928992434,0.2839326356920657,0.21050035670690592,0.0734322789851598
3116,0.32567652034091765,0.2856609620087761,0.04001555833214154,0.30005808580193594,0.24857841226590388,0.051479673536032056
3117,0.3385672000717471,0.24772592627825868,0.09084127379348844,0.31448282159354174,0.20060285365439395,0.11387996793914779
3118,0.28296979078712825,0.22874080324038115,0.0542289875467471,0.2622952668595011,0.18857431461960966,0.07372095223989145
3119,0.35747422685841457,0.25316937556474584,0.10430485129366873,0.3317616169266539,0.2075866825783847,0.1241749343482692
3120,0.29126846205053863,0.2542616496177877,0.037006812432750946,0.2668969399919602,0.2130229312832479,0.053874008708712284
3121,0.28003963759904105,0.240377583777017,0.039662053822024035,0.25532051393832234,0.19574095186917614,0.05957956206914619
3122,0.23643635199341723,0.24386165837630502,-0.007425306382887797,0.21226270876215808,0.19988682348302844,0.01237588527912964
3123,0.3100581216939008,0.24965490872732185,0.06040321296657894,0.2841044460889407,0.20382008411914554,0.08028436196979516
3124,0.2957412370889785,0.2564096706771215,0.03933156641185698,0.2717463294609407,0.21654784109243375,0.05519848836850694
3125,0.28038956267286486,0.2557213199745818,0.02466824269828305,0.2558970529533293,0.21211311042010045,0.04378394253322887
3126,0.31377311553494236,0.25589423975739994,0.057878875777542416,0.2910905493018189,0.2154475176529439,0.07564303164887498
3127,0.27525793245681823,0.26396289651838534,0.011295035938432896,0.25146232694035997,0.22312684102519406,0.02833548591516591
3128,0.31140329425842916,0.24926382476359685,0.06213946949483232,0.28511680752262114,0.20282948080991287,0.08228732671270828
3129,0.30858317906901045,0.232106887298362,0.07647629177064844,0.28497986498532235,0.18998358162466983,0.09499628336065252
3130,0.28980039019019177,0.28652003596853853,0.0032803542216532366,0.26578638547122824,0.24683842056080624,0.018947964910422
3131,0.3026582186650806,0.26374373393956047,0.038914484725520115,0.27406213561543863,0.21617506523139407,0.05788707038404456
3132,0.3359888031851134,0.2725200305551451,0.0634687726299683,0.31090427731414355,0.2312316401877778,0.07967263712636574
3133,0.32392958782622405,0.2826063519890346,0.04132323583718944,0.2986706158585607,0.24443838303233362,0.05423223282622708
3134,0.31160677456710517,0.28321882509551044,0.02838794947159473,0.2868567721041785,0.2360746417746323,0.05078213032954618
3135,0.25648594936298125,0.20818188058271836,0.04830406878026289,0.2339074705322905,0.16755861285882717,0.06634885767346332
3136,0.28335218137333973,0.2502997144331828,0.033052466940156955,0.2550422801895747,0.202588450292966,0.05245382989660871
3137,0.31289240055544404,0.27940372216840126,0.03348867838704278,0.2883156960122675,0.23559352469956107,0.0527221713127064
3138,0.2734724645908796,0.23880167355609347,0.034670791034786125,0.24648198504142838,0.19794055343212805,0.04854143160930033
3139,0.32390502282657585,0.2641894610070636,0.059715561819512264,0.3002088152898131,0.2199432707685126,0.08026554452130047
3140,0.3070871731194843,0.23615601394912789,0.07093115917035642,0.28254317313723737,0.19452575271315384,0.08801742042408353
3141,0.3295916721850014,0.2680492956920142,0.061542376492987216,0.3054717902773614,0.22523991095517493,0.08023187932218645
3142,0.2604305954549836,0.25567018113772627,0.004760414317257322,0.23495905018436755,0.21841159904468382,0.016547451139683728
3143,0.30532181855841534,0.28119844631048824,0.0241233722479271,0.2787471251701436,0.24028279408192132,0.03846433108822228
3144,0.31411788148738107,0.2515814485092994,0.06253643297808165,0.29118365771742827,0.21432989960594762,0.07685375811148065
3145,0.32528226307251074,0.26012063854808026,0.06516162452443047,0.30171459213275054,0.21960626524902827,0.08210832688372227
3146,0.29269987637495065,0.24603179829027585,0.0466680780846748,0.2658603979693415,0.20352959864231995,0.06233079932702157
3147,0.3157578296308479,0.2564777832177702,0.059280046413077714,0.2897661031200397,0.21487406775466072,0.07489203536537897
3148,0.301129958004958,0.2589277774988934,0.04220218050606461,0.2744498040233354,0.21436879906227957,0.06008100496105584
3149,0.33451912226353364,0.26683023224055896,0.06768889002297468,0.31055937407592327,0.2287815298826563,0.08177784419326697
3150,0.28383989803060256,0.21729791958413247,0.06654197844647008,0.2587169128591101,0.1781007567719461,0.08061615608716399
3151,0.3204595026038427,0.28530748880109363,0.03515201380274907,0.29682132473376033,0.24154013390348664,0.05528119083027369
3152,0.3832336145512484,0.2858340853912851,0.0973995291599633,0.3595305168914982,0.24594312479760927,0.1135873920938889
3153,0.3379639405803623,0.277384702270717,0.06057923830964529,0.31314897663212155,0.23585098647997343,0.07729799015214811
3154,0.30145573343513843,0.2455391326782006,0.05591660075693783,0.27924304660523375,0.20843757359865595,0.0708054730065778
3155,0.2922888119940271,0.2898699931787045,0.002418818815322632,0.2670052566608573,0.24975325228689718,0.0172520043739601
3156,0.32116192315233383,0.2726299073753009,0.04853201577703292,0.2968314163136926,0.23583141452355388,0.0610000017901387
3157,0.2914471169649899,0.25030061777559254,0.04114649918939739,0.2672861883135732,0.2099773502352777,0.05730883807829551
3158,0.31642808656289345,0.24930890084689739,0.06711918571599607,0.29051530290368516,0.20417795326819735,0.08633734963548781
3159,0.3343263632771497,0.289969250683611,0.044357112593538695,0.3087508688257123,0.25139111485593124,0.05735975396978105
3160,0.3133916230746763,0.2746421601145563,0.038749462960119996,0.28705399330674214,0.2320806019436631,0.05497339136307905
3161,0.3129598771330827,0.2866716432493988,0.026288233883683898,0.28608137315994037,0.23817143668280277,0.047909936477137594
3162,0.2846813257681449,0.23705723660138822,0.0476240891667567,0.2595411681894106,0.19565256522378532,0.06388860296562526
3163,0.2600158730591362,0.24483715775391704,0.015178715305219165,0.2342081913568531,0.20350661833024264,0.030701573026610474
3164,0.2938444727432714,0.2337821321032811,0.0600623406399903,0.27005519639091224,0.19344283776972254,0.0766123586211897
3165,0.3025739145880253,0.2808318252909116,0.021742089297113687,0.2782470062918647,0.24213252585519157,0.036114480436673146
3166,0.306614765426903,0.2585380098073292,0.04807675561957381,0.2832727245145768,0.22014303918968592,0.06312968532489088
3167,0.32069348595210667,0.25029356787150764,0.07039991808059903,0.29611567031049946,0.20932603629981794,0.08678963401068152
3168,0.30720147342768644,0.2748159212218677,0.032385552205818735,0.28205744270456445,0.232779412738215,0.049278029966349446
3169,0.30855697037256674,0.2538124710732437,0.05474449929932307,0.28446389450322773,0.20905971654603273,0.075404177957195
3170,0.28653320099938884,0.24220083491553068,0.044332366083858155,0.2596687365497683,0.19915095582184572,0.06051778072792258
3171,0.32390542793874083,0.2384353740784922,0.08547005386024864,0.2978842174636092,0.19588559971796837,0.10199861774564084
3172,0.30624016849756763,0.24291831306114114,0.06332185543642649,0.28472393468173074,0.2004598171053222,0.08426411757640853
3173,0.31319889872426965,0.2934260523966759,0.01977284632759374,0.28991293162273984,0.2516585849155821,0.03825434670715777
3174,0.30622386977274507,0.2495540337763651,0.05666983599637998,0.2798943520135746,0.2068383278773102,0.07305602413626439
3175,0.3135541069614275,0.2506015433892751,0.0629525635721524,0.288552820839145,0.2074624245750013,0.08109039626414372
3176,0.27853520745211013,0.20520738733430588,0.07332782011780425,0.25651708996014,0.1638889878900062,0.0926281020701338
3177,0.28444789683641136,0.2562851709772483,0.028162725859163074,0.25689540698926416,0.2095491518235565,0.047346255165707674
3178,0.3394978485855947,0.29221199798212394,0.047285850603470736,0.31511698408567146,0.24774671690309735,0.0673702671825741
3179,0.346675144306009,0.25528206938525394,0.09139307492075505,0.32263080023361207,0.21604526222188614,0.10658553801172593
3180,0.3042053580737843,0.2672461173852858,0.036959240688498485,0.2765179047266989,0.22631224921292298,0.050205655513775926
3181,0.3057909654875015,0.2713758850403216,0.03441508044717989,0.2811774473254868,0.23025832854914124,0.05091911877634553
3182,0.2985076039242706,0.23666326010805877,0.061844343816211844,0.2731794411770194,0.19486536081737593,0.07831408035964349
3183,0.2844191465496566,0.2565916812305757,0.027827465319080924,0.25948173629579124,0.21982899438776704,0.0396527419080242
3184,0.2742279178839521,0.22398466155656938,0.050243256327382746,0.25127718562000934,0.18347266953596753,0.06780451608404181
3185,0.34272806332104205,0.27952583463425873,0.06320222868678332,0.31809250882180123,0.23866171002559516,0.07943079879620607
3186,0.35390278297900823,0.2757906459472361,0.07811213703177211,0.3308465380598909,0.23574208466336144,0.09510445339652945
3187,0.2978383691998493,0.225045493372742,0.0727928758271073,0.2742080736377229,0.18475257628387365,0.08945549735384928
3188,0.3506962411044654,0.28462840785626636,0.06606783324819904,0.3241988712527625,0.23677185337332968,0.0874270178794328
3189,0.3118207976377682,0.26244713955657917,0.04937365808118904,0.2906639632283826,0.2259291208688865,0.06473484235949611
3190,0.33211442533760976,0.2941945371131902,0.03791988822441955,0.30789321437085393,0.2534138937495407,0.05447932062131322
3191,0.2920759160310244,0.2551685191523714,0.03690739687865302,0.2716659959516557,0.21825351915468416,0.05341247679697153
3192,0.27071428978114065,0.24019835835210734,0.030515931429033305,0.24777493389970068,0.19866931466538623,0.049105619234314446
3193,0.3399173060856544,0.26451260786152286,0.07540469822413154,0.3175438313600918,0.22736535345324752,0.09017847790684427
3194,0.290701718195358,0.22210827363535185,0.06859344456000616,0.26583267478079253,0.18116603762703562,0.08466663715375691
3195,0.2777479678523729,0.2655101244207286,0.012237843431644302,0.25309524351382684,0.22369181747882255,0.029403426035004288
3196,0.3189065712621466,0.27057108410042835,0.04833548716171826,0.29578766202978973,0.22928800962643772,0.06649965240335201
3197,0.3092087972059805,0.24272871953887568,0.06648007766710481,0.28369380697844226,0.198544616676851,0.08514919030159127
3198,0.30939057033902806,0.29522798441319464,0.014162585925833415,0.28291106847169195,0.2530312200136835,0.02987984845800845
3199,0.3267878270543717,0.2784781458300985,0.048309681224273204,0.3003224404945716,0.23215816244589166,0.06816427804867992
3200,0.30003334579313906,0.2875939776154062,0.012439368177732835,0.2760731771884225,0.24073216904186207,0.03534100814656044
3201,0.32812370249497275,0.256300381708141,0.07182332078683173,0.3023417617013877,0.2135852880119502,0.08875647368943751
3202,0.2886653633238846,0.2569917656908074,0.0316735976330772,0.2639814484986742,0.2107993884394168,0.05318206005925741
3203,0.2684093992746578,0.2586574293688131,0.009751969905844704,0.2431274482130701,0.21266061959895716,0.030466828614112956
3204,0.3439206764201339,0.2592750798653635,0.08464559655477039,0.3196618636097473,0.2211423521139778,0.09851951149576949
3205,0.31032116161496626,0.2258726062618256,0.08444855535314066,0.28615003731426886,0.1804680118223771,0.10568202549189176
3206,0.2925317028209274,0.23953268624273127,0.05299901657819611,0.2667901031453268,0.19512928393383422,0.07166081921149259
3207,0.3395316821188983,0.3035866971086834,0.03594498501021487,0.3140205074118153,0.26177190690192687,0.05224860050988844
3208,0.320217703793837,0.261785312890326,0.05843239090351099,0.29571238071830874,0.21857446408256015,0.0771379166357486
3209,0.281703372168983,0.265271666323189,0.01643170584579401,0.2600720151240414,0.22559644197736797,0.034475573146673405
3210,0.3253710544824441,0.2662918200730549,0.05907923440938917,0.30214446662900396,0.22521375683399247,0.07693070979501149
3211,0.29950230801664,0.25888358335395234,0.04061872466268768,0.27379937626885154,0.214901603536145,0.05889777273270652
3212,0.34374539053138126,0.27972214172750004,0.06402324880388122,0.3214290920127595,0.2370708742589117,0.08435821775384778
3213,0.3204591531816021,0.250987753349393,0.06947139983220912,0.2957896818705902,0.20576187191185671,0.09002780995873347
3214,0.2828221064283736,0.28849508074494257,-0.0056729743165689905,0.25877837024323386,0.24930083195147518,0.00947753829175868
3215,0.311408413149067,0.2659510325231171,0.045457380625949895,0.28666646536587415,0.2263295991469787,0.060336866218895446
3216,0.35793570903414723,0.28675483747481945,0.07118087155932779,0.3336571020945146,0.23846411745567703,0.09519298463883757
3217,0.352577910118671,0.269804915761444,0.08277299435722701,0.3301920934867946,0.2283588680978364,0.10183322538895823
3218,0.3440281356170714,0.2677973965283802,0.07623073908869121,0.32084039145504817,0.22197499476758192,0.09886539668746624
3219,0.29258252105600624,0.22516528853455225,0.06741723252145398,0.2700109077445269,0.1829545529881117,0.08705635475641521
3220,0.29375606637646046,0.23128576673275053,0.062470299643709926,0.27176320268357235,0.19807024811911014,0.0736929545644622
3221,0.31135011486739195,0.271227803269593,0.04012231159779894,0.28865838819271694,0.23345732758766535,0.05520106060505159
3222,0.3286600830080321,0.2543419504859251,0.074318132522107,0.3048956747849977,0.21351231010943056,0.09138336467556712
3223,0.2898031684183645,0.2674867626548784,0.02231640576348609,0.26620661496729525,0.22839654313799176,0.03781007182930349
3224,0.3642006712670781,0.2518659006019335,0.11233477066514463,0.34054314839500344,0.20516314244200398,0.13538000595299945
3225,0.3146084241114506,0.2534117134045903,0.061196710706860336,0.28996407829731485,0.21014358988613097,0.07982048841118389
3226,0.28864497671618783,0.24447141894480723,0.0441735577713806,0.2641529988048851,0.204717238762123,0.059435760042762076
3227,0.3472392742662832,0.2735733611158221,0.07366591315046112,0.3269589646512831,0.2295207375968898,0.09743822705439331
3228,0.3553626308579747,0.2959120021452182,0.059450628712756526,0.3275911811172241,0.25499918786315884,0.07259199325406523
3229,0.2853657431043689,0.26709419271203977,0.01827155039232914,0.26143807821856513,0.2229389788379318,0.03849909938063334
3230,0.30389055751127675,0.23913238817617272,0.06475816933510403,0.27829943088270015,0.19423453892282755,0.0840648919598726
3231,0.32861322951807026,0.28955189266371617,0.03906133685435409,0.30397736844226875,0.24435155973431827,0.05962580870795048
3232,0.32183566934823243,0.25625550447570644,0.06558016487252599,0.29629733594696783,0.21307685706488239,0.08322047888208545
3233,0.314182321855129,0.26151666621523406,0.05266565563989495,0.28900565374273535,0.2210657448294891,0.06793990891324625
3234,0.3013714250637962,0.2699130556187263,0.03145836944506991,0.2770889801673295,0.22704346135757197,0.05004551880975755
3235,0.3333387677259134,0.25530708494752524,0.07803168277838818,0.31097263377534956,0.21592824229836738,0.09504439147698218
3236,0.3402334203487544,0.24925321783368576,0.09098020251506866,0.31672388320483225,0.2118600864213835,0.10486379678344876
3237,0.2866893486245591,0.2517581028426068,0.03493124578195228,0.26186742810576186,0.2071447610230315,0.05472266708273035
3238,0.3070995610150007,0.2558354570180827,0.051264103996918,0.2834601839659356,0.21277808118820857,0.07068210277772702
3239,0.3534938487751692,0.26853719083446304,0.08495665794070617,0.3315971109050537,0.23067146154136936,0.10092564936368437
3240,0.30646957312599077,0.2809473755560295,0.02552219756996127,0.28365230983004563,0.23643231395446662,0.04721999587557901
3241,0.33746933284713154,0.2567537307817089,0.08071560206542266,0.3153282832524531,0.22084687949586496,0.09448140375658814
3242,0.34473157532703946,0.2905072415884292,0.05422433373861024,0.3179215561571478,0.24951997820741567,0.06840157794973212
3243,0.30910922896406084,0.26784867877953006,0.041260550184530786,0.285779577782695,0.22498422598189982,0.060795351800795205
3244,0.3354192139601822,0.2866681838844318,0.04875103007575038,0.3102825602977807,0.24638545655669486,0.06389710374108581
3245,0.36350055472169307,0.27101046598625084,0.09249008873544223,0.34059026239684886,0.2256941206622391,0.11489614173460977
3246,0.3074701214864134,0.24727556188735234,0.06019455959906106,0.28187840286899707,0.2022125719896498,0.07966583087934728
3247,0.3001023417566133,0.2369432948282798,0.06315904692833352,0.2755895409666629,0.19296426517192586,0.08262527579473702
3248,0.3388396951620093,0.2859295844061637,0.05291011075584562,0.3164394778498257,0.24836366275360355,0.06807581509622213
3249,0.30736386114706693,0.2721848643009924,0.035178996846074506,0.2822740853497101,0.2292904494452,0.05298363590451011
3250,0.34607229947424567,0.2497054431282928,0.09636685634595288,0.325355517899095,0.20864256887179783,0.11671294902729717
3251,0.33041426859674966,0.25439342105341506,0.0760208475433346,0.30733798657587136,0.21099878689464846,0.0963391996812229
3252,0.2517168447939196,0.2280555561621168,0.02366128863180278,0.2247520827052247,0.1828166238810751,0.04193545882414959
3253,0.2565269714713298,0.2677730032998862,-0.01124603182855638,0.23149030271890633,0.22847753363051482,0.003012769088391515
3254,0.319670874615111,0.2682044022972504,0.05146647231786061,0.29591107797092486,0.22914854147824115,0.06676253649268371
3255,0.359887618183654,0.2545674938876252,0.10532012429602883,0.3370459331070388,0.21286546226084824,0.12418047084619055
3256,0.31260477057974384,0.25579261747144294,0.0568121531083009,0.2873200000545306,0.2092692942369057,0.07805070581762491
3257,0.37521059024377745,0.25352815761267705,0.1216824326311004,0.35022525058745957,0.21101250630105323,0.13921274428640634
3258,0.3570648660328616,0.28512087687116866,0.07194398916169292,0.3332445646043266,0.2425082644069854,0.09073630019734122
3259,0.34692094405647755,0.3087525773384391,0.03816836671803847,0.322866394262379,0.269858681863587,0.053007712398791984
3260,0.30791814184129174,0.257444959619505,0.05047318222178676,0.28374285913772757,0.21375525140126939,0.06998760773645818
3261,0.33082825288017503,0.25984130106174963,0.0709869518184254,0.3093531695569486,0.22169760812431047,0.08765556143263811
3262,0.2888247573444015,0.2305596579651615,0.05826509937923999,0.2634729487796263,0.18613199809409064,0.07734095068553565
3263,0.3495968068684896,0.2507202847379543,0.09887652213053527,0.32616164929609626,0.2070095257279525,0.11915212356814375
3264,0.31957764434289015,0.23661370244480256,0.08296394189808759,0.2937700981584074,0.19395160717849447,0.09981849097991291
3265,0.29318183293459843,0.24873486429048153,0.0444469686441169,0.26847551313738466,0.20652303819097692,0.06195247494640774
3266,0.2936963183015815,0.2508856196828185,0.04281069861876302,0.27104829300414146,0.20786178967563615,0.06318650332850531
3267,0.34270386297028477,0.3195013523514981,0.023202510618786643,0.31871741807247,0.27874597193101414,0.03997144614145587
3268,0.3076606384720702,0.25391970670687686,0.053740931765193345,0.28275273925419026,0.21040347654041422,0.07234926271377604
3269,0.37178682978119526,0.275523258757122,0.09626357102407324,0.35059210989805245,0.23385782717119302,0.11673428272685943
3270,0.30677425566495503,0.25710517718240833,0.0496690784825467,0.280739708668046,0.2114193913991368,0.06932031726890919
3271,0.36974378366943106,0.29140145519424554,0.07834232847518552,0.3469649075458011,0.24876598730245805,0.09819892024334306
3272,0.2867153349873938,0.26090821423735233,0.02580712075004149,0.26038619453651296,0.22102270088518217,0.039363493651330794
3273,0.34065662308065414,0.30250407958775627,0.03815254349289787,0.31453094810095883,0.26047909314940276,0.054051854951556066
3274,0.3310951275127062,0.24466749237526714,0.08642763513743906,0.3059930191069169,0.20168690310042045,0.10430611600649645
